Student_ID,DOA,DOB,Department_Choices,Department_Admission
SID20151805,1/7/2015,31/8/1997,IDEPT1096,IDEPT1096
SID20151828,1/7/2015,20/9/1997,IDEPT1388,IDEPT1388
SID20151831,1/7/2015,19/5/1998,IDEPT8313,IDEPT8313
SID20151844,1/7/2015,13/10/1997,IDEPT6347,IDEPT6347
SID20151907,1/7/2015,14/3/1998,IDEPT5564,IDEPT5564
SID20151919,1/7/2015,5/4/1998,IDEPT5564,IDEPT5564
SID20151925,1/7/2015,8/7/1997,IDEPT1142,IDEPT1142
SID20151945,1/7/2015,12/1/1998,IDEPT4938,IDEPT4938
SID20151945,1/7/2015,12/1/1998,IDEPT2425,IDEPT4938
SID20151948,1/7/2015,11/2/1998,IDEPT1423,IDEPT1423
SID20151948,1/7/2015,11/2/1998,IDEPT2601,IDEPT1423
SID20151950,1/7/2015,18/9/1997,IDEPT5528,IDEPT5528
SID20151952,1/7/2015,4/12/1997,IDEPT1533,IDEPT1533
SID20151966,1/7/2015,29/5/1998,IDEPT2601,IDEPT2601
SID20151983,1/7/2015,18/9/1997,IDEPT8598,IDEPT8598
SID20151986,1/7/2015,24/11/1997,IDEPT2425,IDEPT2425
SID20152050,1/7/2015,26/8/1997,IDEPT5127,IDEPT5127
SID20152052,1/7/2015,11/1/1998,IDEPT5109,IDEPT5109
SID20152052,1/7/2015,11/1/1998,IDEPT3868,IDEPT5109
SID20152054,1/7/2015,14/2/1998,IDEPT7626,IDEPT7626
SID20152054,1/7/2015,14/2/1998,IDEPT5881,IDEPT7626
SID20152063,1/7/2015,23/1/1998,IDEPT7005,IDEPT7005
SID20152067,1/7/2015,11/1/1998,IDEPT8313,IDEPT8313
SID20152081,1/7/2015,18/7/1997,IDEPT6347,IDEPT6347
SID20152108,1/7/2015,6/5/1998,IDEPT2425,IDEPT2425
SID20152115,1/7/2015,13/3/1998,IDEPT3062,IDEPT3062
SID20152117,1/7/2015,26/12/1997,IDEPT1537,IDEPT1537
SID20152120,1/7/2015,23/3/1998,IDEPT4938,IDEPT4938
SID20152127,1/7/2015,17/11/1997,IDEPT4670,IDEPT4670
SID20152150,1/7/2015,4/2/1998,IDEPT7783,IDEPT7783
SID20152169,1/7/2015,18/4/1998,IDEPT5564,IDEPT5564
SID20152176,1/7/2015,19/8/1997,IDEPT1677,IDEPT1677
SID20152203,1/7/2015,13/3/1998,IDEPT5109,IDEPT5109
SID20152218,1/7/2015,27/6/1998,IDEPT8313,IDEPT8313
SID20152236,1/7/2015,6/5/1998,IDEPT5564,IDEPT5564
SID20152241,1/7/2015,1/1/1998,IDEPT1142,IDEPT1142
SID20152248,1/7/2015,9/7/1997,IDEPT4055,IDEPT4055
SID20152254,1/7/2015,5/2/1998,IDEPT2601,IDEPT2601
SID20152256,1/7/2015,5/10/1997,IDEPT3778,IDEPT3778
SID20152305,1/7/2015,29/10/1997,IDEPT5881,IDEPT5881
SID20152322,1/7/2015,1/9/1997,IDEPT6347,IDEPT6347
SID20152339,1/7/2015,8/4/1998,IDEPT1825,IDEPT1825
SID20152347,1/7/2015,12/2/1998,IDEPT1825,IDEPT1825
SID20152350,1/7/2015,18/8/1997,IDEPT6347,IDEPT6347
SID20152360,1/7/2015,15/6/1998,IDEPT8825,IDEPT8825
SID20152364,1/7/2015,11/1/1998,IDEPT1388,IDEPT1388
SID20152382,1/7/2015,26/1/1998,IDEPT2601,IDEPT2601
SID20152413,1/7/2015,6/11/1997,IDEPT7783,IDEPT7783
SID20152423,1/7/2015,26/5/1998,IDEPT6347,IDEPT6347
SID20152429,1/7/2015,1/6/1998,IDEPT4670,IDEPT4670
SID20152437,1/7/2015,26/11/1997,IDEPT1423,IDEPT1423
SID20152452,1/7/2015,1/8/1997,IDEPT2425,IDEPT2425
SID20152459,1/7/2015,24/8/1997,IDEPT2357,IDEPT2357
SID20152460,1/7/2015,28/5/1998,IDEPT8825,IDEPT8825
SID20152464,1/7/2015,29/11/1997,IDEPT5528,IDEPT5528
SID20152468,1/7/2015,25/5/1998,IDEPT1142,IDEPT1142
SID20152484,1/7/2015,1/11/1997,IDEPT2054,IDEPT2054
SID20152486,1/7/2015,25/6/1998,IDEPT5109,IDEPT5109
SID20152516,1/7/2015,13/5/1998,IDEPT3115,IDEPT3115
SID20152525,1/7/2015,29/12/1997,IDEPT8473,IDEPT8473
SID20152570,1/7/2015,25/5/1998,IDEPT5408,IDEPT5408
SID20152576,1/7/2015,4/8/1997,IDEPT2357,IDEPT2357
SID20152580,1/7/2015,11/2/1998,IDEPT1537,IDEPT1537
SID20152606,1/7/2015,1/12/1997,IDEPT5109,IDEPT5109
SID20152611,1/7/2015,26/4/1998,IDEPT1096,IDEPT1096
SID20152616,1/7/2015,23/9/1997,IDEPT7005,IDEPT7005
SID20152624,1/7/2015,7/8/1997,IDEPT8825,IDEPT8825
SID20152638,1/7/2015,12/7/1997,IDEPT4670,IDEPT4670
SID20152646,1/7/2015,28/9/1997,IDEPT8473,IDEPT8473
SID20152675,1/7/2015,30/8/1997,IDEPT1367,IDEPT1367
SID20152715,1/7/2015,3/1/1998,IDEPT2054,IDEPT2054
SID20152718,1/7/2015,22/7/1997,IDEPT1677,IDEPT1677
SID20152753,1/7/2015,27/8/1997,IDEPT1096,IDEPT1096
SID20152758,1/7/2015,19/11/1997,IDEPT1378,IDEPT1378
SID20152770,1/7/2015,12/7/1997,IDEPT5127,IDEPT5127
SID20152812,1/7/2015,19/11/1997,IDEPT1836,IDEPT1836
SID20152817,1/7/2015,16/8/1997,IDEPT2357,IDEPT2357
SID20152819,1/7/2015,6/8/1997,IDEPT3868,IDEPT3868
SID20152851,1/7/2015,24/12/1997,IDEPT5881,IDEPT5881
SID20152875,1/7/2015,2/6/1998,IDEPT4938,IDEPT4938
SID20152885,1/7/2015,6/3/1998,IDEPT1378,IDEPT1378
SID20152889,1/7/2015,4/7/1998,IDEPT7626,IDEPT7626
SID20152899,1/7/2015,4/5/1998,IDEPT1615,IDEPT1615
SID20152921,1/7/2015,30/10/1997,IDEPT1825,IDEPT1825
SID20152923,1/7/2015,15/8/1997,IDEPT1423,IDEPT1423
SID20152930,1/7/2015,3/8/1997,IDEPT3868,IDEPT3868
SID20152940,1/7/2015,18/11/1997,IDEPT4938,IDEPT4938
SID20152950,1/7/2015,10/9/1997,IDEPT8473,IDEPT8473
SID20152960,1/7/2015,8/12/1997,IDEPT3115,IDEPT3115
SID20152964,1/7/2015,13/8/1997,IDEPT2601,IDEPT2601
SID20152969,1/7/2015,16/2/1998,IDEPT1096,IDEPT1096
SID20152980,1/7/2015,9/10/1997,IDEPT6347,IDEPT6347
SID20152986,1/7/2015,20/1/1998,IDEPT2357,IDEPT2357
SID20152987,1/7/2015,16/9/1997,IDEPT2054,IDEPT2054
SID20152988,1/7/2015,28/4/1998,IDEPT1615,IDEPT1615
SID20152993,1/7/2015,7/10/1997,IDEPT4308,IDEPT4308
SID20152994,1/7/2015,17/8/1997,IDEPT1367,IDEPT1367
SID20153013,1/7/2015,29/5/1998,IDEPT1388,IDEPT1388
SID20153027,1/7/2015,4/7/1998,IDEPT8473,IDEPT8473
SID20153041,1/7/2015,14/12/1997,IDEPT7626,IDEPT7626
SID20153049,1/7/2015,26/12/1997,IDEPT1677,IDEPT1677
SID20153057,1/7/2015,11/12/1997,IDEPT5881,IDEPT5881
SID20153090,1/7/2015,2/10/1997,IDEPT7005,IDEPT7005
SID20153105,1/7/2015,10/5/1998,IDEPT4938,IDEPT4938
SID20153106,1/7/2015,7/10/1997,IDEPT3062,IDEPT3062
SID20153115,1/7/2015,13/11/1997,IDEPT4308,IDEPT4308
SID20153139,1/7/2015,8/9/1997,IDEPT6347,IDEPT6347
SID20153139,1/7/2015,8/9/1997,IDEPT1825,IDEPT6347
SID20153140,1/7/2015,8/8/1997,IDEPT4938,IDEPT4938
SID20153161,1/7/2015,10/4/1998,IDEPT2601,IDEPT2601
SID20153163,1/7/2015,4/5/1998,IDEPT6347,IDEPT6347
SID20153166,1/7/2015,1/7/1998,IDEPT7626,IDEPT7626
SID20153198,1/7/2015,13/7/1997,IDEPT8379,IDEPT8379
SID20153201,1/7/2015,22/5/1998,IDEPT1378,IDEPT1378
SID20153215,1/7/2015,4/2/1998,IDEPT1423,IDEPT1423
SID20153224,1/7/2015,3/1/1998,IDEPT3778,IDEPT3778
SID20153228,1/7/2015,12/5/1998,IDEPT1367,IDEPT1367
SID20153251,1/7/2015,27/12/1997,IDEPT1825,IDEPT1825
SID20153272,1/7/2015,19/11/1997,IDEPT1367,IDEPT1367
SID20153274,1/7/2015,25/2/1998,IDEPT5109,IDEPT5109
SID20153285,1/7/2015,7/3/1998,IDEPT8313,IDEPT8313
SID20153291,1/7/2015,8/3/1998,IDEPT1423,IDEPT1423
SID20153296,1/7/2015,25/9/1997,IDEPT1537,IDEPT1537
SID20153308,1/7/2015,7/8/1997,IDEPT2357,IDEPT2357
SID20153316,1/7/2015,30/6/1998,IDEPT7005,IDEPT7005
SID20153326,1/7/2015,20/4/1998,IDEPT1537,IDEPT1537
SID20153337,1/7/2015,22/7/1997,IDEPT5564,IDEPT5564
SID20153340,1/7/2015,13/11/1997,IDEPT4938,IDEPT4938
SID20153346,1/7/2015,1/5/1998,IDEPT1825,IDEPT1825
SID20153364,1/7/2015,19/1/1998,IDEPT2601,IDEPT2601
SID20153402,1/7/2015,17/7/1997,IDEPT1615,IDEPT1615
SID20153407,1/7/2015,19/10/1997,IDEPT2357,IDEPT2357
SID20153420,1/7/2015,27/3/1998,IDEPT8825,IDEPT8825
SID20153426,1/7/2015,10/10/1997,IDEPT2357,IDEPT2357
SID20153455,1/7/2015,11/8/1997,IDEPT1533,IDEPT1533
SID20153456,1/7/2015,18/12/1997,IDEPT2357,IDEPT2357
SID20153475,1/7/2015,11/12/1997,IDEPT1825,IDEPT1825
SID20153485,1/7/2015,12/10/1997,IDEPT1142,IDEPT1142
SID20153485,1/7/2015,12/10/1997,IDEPT2054,IDEPT1142
SID20153501,1/7/2015,17/10/1997,IDEPT1142,IDEPT1142
SID20153506,1/7/2015,23/2/1998,IDEPT6347,IDEPT6347
SID20153522,1/7/2015,15/10/1997,IDEPT1836,IDEPT1836
SID20153578,1/7/2015,22/8/1997,IDEPT2054,IDEPT2054
SID20153585,1/7/2015,14/5/1998,IDEPT4132,IDEPT4132
SID20153592,1/7/2015,6/5/1998,IDEPT3868,IDEPT3868
SID20153618,1/7/2015,10/8/1997,IDEPT7005,IDEPT7005
SID20153628,1/7/2015,17/2/1998,IDEPT4308,IDEPT4308
SID20153630,1/7/2015,26/4/1998,IDEPT1533,IDEPT1533
SID20153633,1/7/2015,8/2/1998,IDEPT5528,IDEPT5528
SID20153658,1/7/2015,3/4/1998,IDEPT3778,IDEPT3778
SID20153669,1/7/2015,22/3/1998,IDEPT1378,IDEPT1378
SID20153684,1/7/2015,22/2/1998,IDEPT1378,IDEPT1378
SID20153684,1/7/2015,22/2/1998,IDEPT1423,IDEPT1378
SID20153698,1/7/2015,20/8/1997,IDEPT7783,IDEPT7783
SID20153718,1/7/2015,30/5/1998,IDEPT2054,IDEPT2054
SID20153720,1/7/2015,27/5/1998,IDEPT1677,IDEPT1677
SID20153772,1/7/2015,25/10/1997,IDEPT1836,IDEPT1836
SID20153782,1/7/2015,19/4/1998,IDEPT1378,IDEPT1378
SID20153782,1/7/2015,19/4/1998,IDEPT1378,IDEPT1378
SID20153794,1/7/2015,21/9/1997,IDEPT1537,IDEPT1537
SID20153814,1/7/2015,10/10/1997,IDEPT1533,IDEPT1533
SID20153824,1/7/2015,5/8/1997,IDEPT8379,IDEPT8379
SID20153865,1/7/2015,27/10/1997,IDEPT7626,IDEPT7626
SID20153866,1/7/2015,16/8/1997,IDEPT5109,IDEPT5109
SID20153869,1/7/2015,6/5/1998,IDEPT8473,IDEPT8473
SID20153875,1/7/2015,18/12/1997,IDEPT1388,IDEPT1388
SID20153877,1/7/2015,17/10/1997,IDEPT8598,IDEPT8598
SID20153880,1/7/2015,7/10/1997,IDEPT3062,IDEPT3062
SID20153881,1/7/2015,8/6/1998,IDEPT4938,IDEPT4938
SID20153894,1/7/2015,7/1/1998,IDEPT1533,IDEPT1533
SID20153917,1/7/2015,19/11/1997,IDEPT2425,IDEPT2425
SID20153938,1/7/2015,9/12/1997,IDEPT2425,IDEPT2425
SID20153945,1/7/2015,15/9/1997,IDEPT3062,IDEPT3062
SID20153949,1/7/2015,1/7/1998,IDEPT7783,IDEPT7783
SID20153998,1/7/2015,23/2/1998,IDEPT1825,IDEPT1825
SID20154009,1/7/2015,24/12/1997,IDEPT4938,IDEPT4938
SID20154026,1/7/2015,18/10/1997,IDEPT1677,IDEPT1677
SID20154045,1/7/2015,16/5/1998,IDEPT2425,IDEPT2425
SID20154056,1/7/2015,1/6/1998,IDEPT5881,IDEPT5881
SID20154070,1/7/2015,10/8/1997,IDEPT5408,IDEPT5408
SID20154093,1/7/2015,3/4/1998,IDEPT7005,IDEPT7005
SID20154116,1/7/2015,3/10/1997,IDEPT7005,IDEPT7005
SID20154123,1/7/2015,29/11/1997,IDEPT8825,IDEPT8825
SID20154132,1/7/2015,8/3/1998,IDEPT1677,IDEPT1677
SID20154132,1/7/2015,8/3/1998,IDEPT8598,IDEPT1677
SID20154135,1/7/2015,16/8/1997,IDEPT1836,IDEPT1836
SID20154139,1/7/2015,26/6/1998,IDEPT1423,IDEPT1423
SID20154150,1/7/2015,28/11/1997,IDEPT5408,IDEPT5408
SID20154158,1/7/2015,4/6/1998,IDEPT5528,IDEPT5528
SID20154175,1/7/2015,6/12/1997,IDEPT4308,IDEPT4308
SID20154179,1/7/2015,28/5/1998,IDEPT5528,IDEPT5528
SID20154202,1/7/2015,24/7/1997,IDEPT8313,IDEPT8313
SID20154210,1/7/2015,11/7/1997,IDEPT1367,IDEPT1367
SID20154241,1/7/2015,1/5/1998,IDEPT1677,IDEPT1677
SID20154243,1/7/2015,20/11/1997,IDEPT5528,IDEPT5528
SID20154254,1/7/2015,17/11/1997,IDEPT8379,IDEPT8379
SID20154268,1/7/2015,31/12/1997,IDEPT1537,IDEPT1537
SID20154299,1/7/2015,5/9/1997,IDEPT1367,IDEPT1367
SID20154299,1/7/2015,5/9/1997,IDEPT2054,IDEPT1367
SID20154310,1/7/2015,10/8/1997,IDEPT8598,IDEPT8598
SID20154311,1/7/2015,22/4/1998,IDEPT3778,IDEPT3778
SID20154318,1/7/2015,10/3/1998,IDEPT1825,IDEPT1825
SID20154332,1/7/2015,1/5/1998,IDEPT4938,IDEPT4938
SID20154342,1/7/2015,23/1/1998,IDEPT8825,IDEPT8825
SID20154393,1/7/2015,23/8/1997,IDEPT1836,IDEPT1836
SID20154407,1/7/2015,5/11/1997,IDEPT4670,IDEPT4670
SID20154425,1/7/2015,16/10/1997,IDEPT3115,IDEPT3115
SID20154428,1/7/2015,14/10/1997,IDEPT1378,IDEPT1378
SID20154442,1/7/2015,9/10/1997,IDEPT2054,IDEPT2054
SID20154470,1/7/2015,17/6/1998,IDEPT7626,IDEPT7626
SID20154472,1/7/2015,17/8/1997,IDEPT1423,IDEPT1423
SID20154484,1/7/2015,11/3/1998,IDEPT1677,IDEPT1677
SID20154515,1/7/2015,15/5/1998,IDEPT7626,IDEPT7626
SID20154519,1/7/2015,31/3/1998,IDEPT8598,IDEPT8598
SID20154520,1/7/2015,26/6/1998,IDEPT5408,IDEPT5408
SID20154525,1/7/2015,9/1/1998,IDEPT1142,IDEPT1142
SID20154539,1/7/2015,17/11/1997,IDEPT4670,IDEPT4670
SID20154554,1/7/2015,19/4/1998,IDEPT4670,IDEPT4670
SID20154557,1/7/2015,26/5/1998,IDEPT1836,IDEPT1836
SID20154568,1/7/2015,7/10/1997,IDEPT5528,IDEPT5528
SID20154579,1/7/2015,10/11/1997,IDEPT5109,IDEPT5109
SID20154593,1/7/2015,9/6/1998,IDEPT7783,IDEPT7783
SID20154598,1/7/2015,9/4/1998,IDEPT3062,IDEPT3062
SID20154604,1/7/2015,28/8/1997,IDEPT1836,IDEPT1836
SID20154607,1/7/2015,5/9/1997,IDEPT1423,IDEPT1423
SID20154613,1/7/2015,23/8/1997,IDEPT3778,IDEPT3778
SID20154633,1/7/2015,22/12/1997,IDEPT1836,IDEPT1836
SID20154641,1/7/2015,14/7/1997,IDEPT5881,IDEPT5881
SID20154651,1/7/2015,24/3/1998,IDEPT4670,IDEPT4670
SID20154653,1/7/2015,11/3/1998,IDEPT1615,IDEPT1615
SID20154655,1/7/2015,18/5/1998,IDEPT1836,IDEPT1836
SID20154656,1/7/2015,13/6/1998,IDEPT8379,IDEPT8379
SID20154703,1/7/2015,10/4/1998,IDEPT2425,IDEPT2425
SID20154729,1/7/2015,20/2/1998,IDEPT2054,IDEPT2054
SID20154729,1/7/2015,20/2/1998,IDEPT7783,IDEPT2054
SID20154730,1/7/2015,9/8/1997,IDEPT4132,IDEPT4132
SID20154735,1/7/2015,22/8/1997,IDEPT5127,IDEPT5127
SID20154737,1/7/2015,21/9/1997,IDEPT3778,IDEPT3778
SID20154739,1/7/2015,10/8/1997,IDEPT1615,IDEPT1615
SID20154755,1/7/2015,5/12/1997,IDEPT3062,IDEPT3062
SID20154755,1/7/2015,5/12/1997,IDEPT5564,IDEPT3062
SID20154760,1/7/2015,2/5/1998,IDEPT3868,IDEPT3868
SID20154784,1/7/2015,29/3/1998,IDEPT1367,IDEPT1367
SID20154789,1/7/2015,8/1/1998,IDEPT7626,IDEPT7626
SID20154793,1/7/2015,17/4/1998,IDEPT7783,IDEPT7783
SID20154800,1/7/2015,15/11/1997,IDEPT1537,IDEPT1537
SID20154826,1/7/2015,25/5/1998,IDEPT2357,IDEPT2357
SID20154845,1/7/2015,27/11/1997,IDEPT1533,IDEPT1533
SID20154873,1/7/2015,22/8/1997,IDEPT4670,IDEPT4670
SID20154878,1/7/2015,2/12/1997,IDEPT8473,IDEPT8473
SID20154892,1/7/2015,13/4/1998,IDEPT6347,IDEPT6347
SID20154896,1/7/2015,19/2/1998,IDEPT3062,IDEPT3062
SID20154907,1/7/2015,6/10/1997,IDEPT2425,IDEPT2425
SID20154919,1/7/2015,23/2/1998,IDEPT5408,IDEPT5408
SID20154991,1/7/2015,25/8/1997,IDEPT4308,IDEPT4308
SID20155018,1/7/2015,30/8/1997,IDEPT1367,IDEPT1367
SID20155054,1/7/2015,28/9/1997,IDEPT8598,IDEPT8598
SID20155073,1/7/2015,13/11/1997,IDEPT4308,IDEPT4308
SID20155078,1/7/2015,15/11/1997,IDEPT1836,IDEPT1836
SID20155081,1/7/2015,28/10/1997,IDEPT8598,IDEPT8598
SID20155091,1/7/2015,15/8/1997,IDEPT5881,IDEPT5881
SID20155093,1/7/2015,2/5/1998,IDEPT5564,IDEPT5564
SID20155112,1/7/2015,12/7/1997,IDEPT1825,IDEPT1825
SID20155124,1/7/2015,27/8/1997,IDEPT5408,IDEPT5408
SID20155129,1/7/2015,23/8/1997,IDEPT1378,IDEPT1378
SID20155144,1/7/2015,4/7/1998,IDEPT8825,IDEPT8825
SID20155156,1/7/2015,25/2/1998,IDEPT3778,IDEPT3778
SID20155170,1/7/2015,26/4/1998,IDEPT4055,IDEPT4055
SID20155194,1/7/2015,27/5/1998,IDEPT8473,IDEPT8473
SID20155197,1/7/2015,4/7/1998,IDEPT1367,IDEPT1367
SID20155200,1/7/2015,8/3/1998,IDEPT8313,IDEPT8313
SID20155216,1/7/2015,22/11/1997,IDEPT2601,IDEPT2601
SID20155240,1/7/2015,3/10/1997,IDEPT1378,IDEPT1378
SID20155252,1/7/2015,3/3/1998,IDEPT1142,IDEPT1142
SID20155294,1/7/2015,3/9/1997,IDEPT3868,IDEPT3868
SID20155305,1/7/2015,15/6/1998,IDEPT8598,IDEPT8598
SID20155312,1/7/2015,22/8/1997,IDEPT8379,IDEPT8379
SID20155315,1/7/2015,16/8/1997,IDEPT1096,IDEPT1096
SID20155316,1/7/2015,19/6/1998,IDEPT4308,IDEPT4308
SID20155324,1/7/2015,26/8/1997,IDEPT5408,IDEPT5408
SID20155377,1/7/2015,23/2/1998,IDEPT1367,IDEPT1367
SID20155402,1/7/2015,15/3/1998,IDEPT1096,IDEPT1096
SID20155423,1/7/2015,6/9/1997,IDEPT4670,IDEPT4670
SID20155424,1/7/2015,24/9/1997,IDEPT1378,IDEPT1378
SID20155427,1/7/2015,12/3/1998,IDEPT1142,IDEPT1142
SID20155429,1/7/2015,17/2/1998,IDEPT1388,IDEPT1388
SID20155487,1/7/2015,23/3/1998,IDEPT1096,IDEPT1096
SID20155489,1/7/2015,19/11/1997,IDEPT7783,IDEPT7783
SID20155493,1/7/2015,24/6/1998,IDEPT5528,IDEPT5528
SID20155548,1/7/2015,21/6/1998,IDEPT5127,IDEPT5127
SID20155553,1/7/2015,24/8/1997,IDEPT4670,IDEPT4670
SID20155555,1/7/2015,14/8/1997,IDEPT4055,IDEPT4055
SID20155559,1/7/2015,13/11/1997,IDEPT3115,IDEPT3115
SID20155565,1/7/2015,16/10/1997,IDEPT8313,IDEPT8313
SID20155573,1/7/2015,7/6/1998,IDEPT1096,IDEPT1096
SID20155580,1/7/2015,29/11/1997,IDEPT1615,IDEPT1615
SID20155581,1/7/2015,17/3/1998,IDEPT5109,IDEPT5109
SID20155585,1/7/2015,14/1/1998,IDEPT8313,IDEPT8313
SID20155603,1/7/2015,18/2/1998,IDEPT1378,IDEPT1378
SID20155603,1/7/2015,18/2/1998,IDEPT5127,IDEPT1378
SID20155618,1/7/2015,23/9/1997,IDEPT8825,IDEPT8825
SID20155618,1/7/2015,23/9/1997,IDEPT2357,IDEPT8825
SID20155623,1/7/2015,19/3/1998,IDEPT5528,IDEPT5528
SID20155638,1/7/2015,4/2/1998,IDEPT1367,IDEPT1367
SID20155659,1/7/2015,14/11/1997,IDEPT2425,IDEPT2425
SID20155662,1/7/2015,7/11/1997,IDEPT2357,IDEPT2357
SID20155671,1/7/2015,7/3/1998,IDEPT7005,IDEPT7005
SID20155677,1/7/2015,16/8/1997,IDEPT4055,IDEPT4055
SID20155697,1/7/2015,18/6/1998,IDEPT8379,IDEPT8379
SID20155707,1/7/2015,29/7/1997,IDEPT4308,IDEPT4308
SID20155707,1/7/2015,29/7/1997,IDEPT3062,IDEPT4308
SID20155719,1/7/2015,24/7/1997,IDEPT8473,IDEPT8473
SID20155749,1/7/2015,11/12/1997,IDEPT2054,IDEPT2054
SID20155774,1/7/2015,11/10/1997,IDEPT1096,IDEPT1096
SID20155799,1/7/2015,30/6/1998,IDEPT5528,IDEPT5528
SID20155800,1/7/2015,12/5/1998,IDEPT2425,IDEPT2425
SID20155800,1/7/2015,12/5/1998,IDEPT6347,IDEPT2425
SID20155805,1/7/2015,2/3/1998,IDEPT1677,IDEPT1677
SID20155825,1/7/2015,9/4/1998,IDEPT1378,IDEPT1378
SID20155833,1/7/2015,12/1/1998,IDEPT1367,IDEPT1367
SID20155837,1/7/2015,1/5/1998,IDEPT7783,IDEPT7783
SID20155843,1/7/2015,21/11/1997,IDEPT3868,IDEPT3868
SID20155851,1/7/2015,10/10/1997,IDEPT2425,IDEPT2425
SID20155882,1/7/2015,26/11/1997,IDEPT2357,IDEPT2357
SID20155882,1/7/2015,26/11/1997,IDEPT8825,IDEPT2357
SID20155885,1/7/2015,6/10/1997,IDEPT1378,IDEPT1378
SID20155891,1/7/2015,14/12/1997,IDEPT1142,IDEPT1142
SID20155894,1/7/2015,5/2/1998,IDEPT2601,IDEPT2601
SID20155904,1/7/2015,7/10/1997,IDEPT1533,IDEPT1533
SID20155907,1/7/2015,25/4/1998,IDEPT1142,IDEPT1142
SID20155961,1/7/2015,28/4/1998,IDEPT8825,IDEPT8825
SID20155988,1/7/2015,22/4/1998,IDEPT5109,IDEPT5109
SID20156016,1/7/2015,30/4/1998,IDEPT7005,IDEPT7005
SID20156025,1/7/2015,3/5/1998,IDEPT8473,IDEPT8473
SID20156026,1/7/2015,30/3/1998,IDEPT8379,IDEPT8379
SID20156042,1/7/2015,26/6/1998,IDEPT8313,IDEPT8313
SID20156044,1/7/2015,19/3/1998,IDEPT3115,IDEPT3115
SID20156056,1/7/2015,27/4/1998,IDEPT1142,IDEPT1142
SID20156075,1/7/2015,23/4/1998,IDEPT1142,IDEPT1142
SID20156089,1/7/2015,23/6/1998,IDEPT2601,IDEPT2601
SID20156097,1/7/2015,5/4/1998,IDEPT4132,IDEPT4132
SID20156104,1/7/2015,5/5/1998,IDEPT1378,IDEPT1378
SID20156105,1/7/2015,22/1/1998,IDEPT1142,IDEPT1142
SID20156109,1/7/2015,6/5/1998,IDEPT1836,IDEPT1836
SID20156110,1/7/2015,19/1/1998,IDEPT1825,IDEPT1825
SID20156112,1/7/2015,25/10/1997,IDEPT7005,IDEPT7005
SID20156129,1/7/2015,5/2/1998,IDEPT5127,IDEPT5127
SID20156143,1/7/2015,4/12/1997,IDEPT3115,IDEPT3115
SID20156145,1/7/2015,26/12/1997,IDEPT1388,IDEPT1388
SID20156165,1/7/2015,17/6/1998,IDEPT1388,IDEPT1388
SID20156165,1/7/2015,17/6/1998,IDEPT8473,IDEPT1388
SID20156167,1/7/2015,12/6/1998,IDEPT1142,IDEPT1142
SID20156195,1/7/2015,7/10/1997,IDEPT4055,IDEPT4055
SID20156201,1/7/2015,5/2/1998,IDEPT3062,IDEPT3062
SID20156211,1/7/2015,11/10/1997,IDEPT8473,IDEPT8473
SID20156222,1/7/2015,16/1/1998,IDEPT8825,IDEPT8825
SID20156242,1/7/2015,12/7/1997,IDEPT7626,IDEPT7626
SID20156260,1/7/2015,22/5/1998,IDEPT1836,IDEPT1836
SID20156272,1/7/2015,16/12/1997,IDEPT3115,IDEPT3115
SID20156274,1/7/2015,17/4/1998,IDEPT3115,IDEPT3115
SID20156286,1/7/2015,26/4/1998,IDEPT1423,IDEPT1423
SID20156306,1/7/2015,6/1/1998,IDEPT1677,IDEPT1677
SID20156324,1/7/2015,8/1/1998,IDEPT5127,IDEPT5127
SID20156326,1/7/2015,25/10/1997,IDEPT4938,IDEPT4938
SID20156370,1/7/2015,13/8/1997,IDEPT6347,IDEPT6347
SID20156372,1/7/2015,19/7/1997,IDEPT1836,IDEPT1836
SID20156372,1/7/2015,19/7/1997,IDEPT2425,IDEPT1836
SID20156373,1/7/2015,29/12/1997,IDEPT1537,IDEPT1537
SID20156386,1/7/2015,20/9/1997,IDEPT4132,IDEPT4132
SID20156396,1/7/2015,9/2/1998,IDEPT6347,IDEPT6347
SID20156409,1/7/2015,23/9/1997,IDEPT8598,IDEPT8598
SID20156416,1/7/2015,19/9/1997,IDEPT1142,IDEPT1142
SID20156417,1/7/2015,21/3/1998,IDEPT8473,IDEPT8473
SID20156422,1/7/2015,19/8/1997,IDEPT3868,IDEPT3868
SID20156424,1/7/2015,26/9/1997,IDEPT4670,IDEPT4670
SID20156438,1/7/2015,5/9/1997,IDEPT4132,IDEPT4132
SID20156447,1/7/2015,21/4/1998,IDEPT3868,IDEPT3868
SID20156449,1/7/2015,17/6/1998,IDEPT8379,IDEPT8379
SID20156450,1/7/2015,5/3/1998,IDEPT3115,IDEPT3115
SID20156451,1/7/2015,12/2/1998,IDEPT1677,IDEPT1677
SID20156526,1/7/2015,13/5/1998,IDEPT4055,IDEPT4055
SID20156528,1/7/2015,21/6/1998,IDEPT2357,IDEPT2357
SID20156533,1/7/2015,19/4/1998,IDEPT4055,IDEPT4055
SID20156550,1/7/2015,28/4/1998,IDEPT1096,IDEPT1096
SID20156553,1/7/2015,4/8/1997,IDEPT5881,IDEPT5881
SID20156562,1/7/2015,13/5/1998,IDEPT7783,IDEPT7783
SID20156566,1/7/2015,26/7/1997,IDEPT5109,IDEPT5109
SID20156639,1/7/2015,6/1/1998,IDEPT8379,IDEPT8379
